item_id,order_id,product_id,product_name,category,quantity,unit_price,line_total,sku
ITM5616246,ORD666065,PROD3217,PROGRAM_PROD3217,Clothing,2,397.0,794.0,SKU-49930
ITM5118941,ORD666065,PROD6203,something_PROD6203,electronics,2,362.14,724.28,SKU-61920
ITM3323622,ORD666065,PROD4102,least_PROD4102,,3,79.48,238.44,SKU-47014
ITM6406284,ORD666065,PROD3608,quite_PROD3608,Home & Garden,1,231.46,231.46,SKU-36550
ITM6560742,ORD669310,PROD8299,human_prod8299,,2,324.09,648.18,SKU-12677
ITM1930122,ORD669310,PROD5322,where_PROD5322,Electronics,3,104.96,314.88,SKU-95189
ITM3325434,ORD669310,PROD4810,LAST_PROD4810,electronics,3,113.62,340.86,
ITM8885485,ORD610113,PROD3166,apply_prod3166,ELECTRONICS,3,349.4,1048.2,SKU-89872
ITM3173566,ORD610113,PROD5501,necessary_prod5501,electronics,3,176.34,529.02,SKU-87229
ITM1102675,ORD610113,PROD1072,opportunity_prod1072,Books,1,120.44,120.44,SKU-48210
ITM5774536,ORD610113,PROD4963,indeed_prod4963,Books,2,350.88,701.76,SKU-65492
ITM8965064,ORD610113,PROD3380,between_PROD3380,electronics,3,210.85,632.55,SKU-28583
ITM5505390,ORD657203,PROD4988,ITS_PROD4988,Clothing,4,498.1,1992.4,SKU-10536
ITM3231814,ORD507541,PROD1726,force_prod1726,ELECTRONICS,2,441.83,883.66,SKU-16569
ITM7016837,ORD507541,PROD8352,ACTIVITY_PROD8352,Toys,4,364.24,1456.96,SKU-36548
ITM1321618,ORD339988,PROD8417,five_PROD8417,,3,5.73,17.19,SKU-80730
ITM4100766,ORD339988,PROD2183,despite_PROD2183,Electronics,2,47.02,94.04,SKU-73282
ITM9253782,ORD626383,PROD7410,POOR_PROD7410,,5,147.64,738.2,SKU-27118
ITM6364545,ORD626383,PROD4258,customer_PROD4258,ELECTRONICS,4,379.89,1519.56,SKU-58221
ITM7983883,ORD626383,PROD4529,like_PROD4529,electronics,3,362.88,1088.64,SKU-19271
ITM7396635,ORD626383,PROD1020,over_PROD1020,Books,4,81.14,324.56,SKU-63467
ITM4434482,ORD626383,PROD1414,nor_PROD1414,Clothing,2,282.51,565.02,SKU-18912
ITM2954408,ORD356768,PROD8643,TV_PROD8643,ELECTRONICS,3,432.48,1297.44,SKU-40690
ITM2854646,ORD356768,PROD8910,AVOID_PROD8910,Sports,2,417.14,834.28,SKU-77389
ITM2738076,ORD356768,PROD8423,SOUTHERN_PROD8423,electronics,5,17.48,87.4,SKU-32099
ITM8357760,ORD356768,PROD2387,SIX_PROD2387,Toys,1,309.67,309.67,SKU-82774
ITM2359632,ORD356768,PROD1063,BAD_PROD1063,electronics,4,179.05,716.2,
ITM2636389,ORD356768,PROD4441,STRATEGY_PROD4441,Toys,5,14.66,73.3,SKU-33721
ITM7745653,ORD764162,PROD4591,evening_prod4591,Home & Garden,3,183.03,549.09,SKU-54343
ITM7626253,ORD271804,PROD4462,value_prod4462,,4,322.24,1288.96,SKU-25191
ITM1671014,ORD271804,PROD6410,politics_prod6410,Home & Garden,2,379.44,758.88,SKU-78328
ITM9054920,ORD116855,PROD7832,them_PROD7832,,1,488.19,488.19,SKU-30202
ITM2901952,ORD116855,PROD8922,military_prod8922,Books,1,218.39,218.39,SKU-93373
ITM4524536,ORD116855,PROD4126,PREVENT_PROD4126,electronics,3,462.05,1386.15,SKU-94466
ITM7772469,ORD887874,PROD8161,and_prod8161,Home & Garden,2,484.76,969.52,SKU-48159
ITM1022185,ORD887874,PROD7438,NORTH_PROD7438,electronics,4,457.33,1829.32,SKU-93658
ITM1759265,ORD887874,PROD6650,owner_PROD6650,ELECTRONICS,4,483.13,1932.52,SKU-93576
ITM1196763,ORD649425,PROD6021,MANAGEMENT_PROD6021,ELECTRONICS,4,407.2,1628.8,SKU-56333
ITM7716826,ORD649425,PROD8512,meet_PROD8512,,-2,262.79,-525.58,SKU-72660
ITM3481688,ORD649425,PROD2080,many_PROD2080,Sports,5,443.48,2217.4,SKU-17879
ITM9943822,ORD649425,PROD1494,FIRM_PROD1494,Electronics,5,290.46,1452.3,SKU-35038
ITM5760175,ORD574672,PROD8308,THOUGH_PROD8308,Electronics,4,179.76,719.04,SKU-57232
ITM7681027,ORD574672,PROD3231,enough_PROD3231,,5,282.24,1411.2,SKU-13977
ITM7161848,ORD574672,PROD2569,BUILD_PROD2569,electronics,4,469.41,1877.64,SKU-42487
ITM1416559,ORD574672,PROD1561,out_PROD1561,,2,203.9,407.8,SKU-46273
ITM9461101,ORD574672,PROD5392,establish_PROD5392,Electronics,3,376.15,1128.45,SKU-45239
ITM6245613,ORD167654,PROD1212,politics_prod1212,Toys,4,7.63,30.52,SKU-35849
ITM1195717,ORD167654,PROD9733,FISH_PROD9733,Home & Garden,1,339.8,339.8,SKU-65424
ITM2674833,ORD167654,PROD6511,eat_PROD6511,Electronics,2,35.09,70.18,SKU-75536
ITM6193587,ORD606852,PROD8974,true_PROD8974,,4,495.45,1981.8,SKU-13643
ITM2841299,ORD606852,PROD9855,PROTECT_PROD9855,Home & Garden,5,344.05,1720.25,SKU-25374
ITM9876925,ORD606852,PROD7449,name_prod7449,Sports,4,102.75,411.0,SKU-42438
ITM8704433,ORD606852,PROD5493,LONG_PROD5493,ELECTRONICS,5,302.64,1513.2,SKU-73367
ITM6879817,ORD565961,PROD6153,seven_PROD6153,ELECTRONICS,2,249.95,499.9,SKU-91110
ITM1738473,ORD565961,PROD1781,bill_PROD1781,,2,48.36,96.72,SKU-72995
ITM7399232,ORD448242,PROD9893,SIX_PROD9893,Electronics,1,321.96,321.96,SKU-69730
ITM4349236,ORD448242,PROD8585,ORGANIZATION_PROD8585,Books,5,289.67,1448.35,SKU-82858
ITM3978433,ORD770302,PROD2812,human_prod2812,electronics,4,318.61,1274.44,SKU-48902
ITM3336355,ORD770302,PROD3757,DOWN_PROD3757,Toys,1,406.96,406.96,SKU-47072
ITM4068123,ORD770302,PROD9152,military_PROD9152,,4,486.96,1947.84,SKU-17507
ITM3346618,ORD341292,PROD9195,author_PROD9195,,1,105.23,105.23,SKU-17488
ITM1655014,ORD341292,PROD5103,COMMON_PROD5103,ELECTRONICS,3,304.88,914.64,SKU-77728
ITM6323802,ORD341292,PROD4395,AUDIENCE_PROD4395,,3,351.7,1055.1,SKU-94241
ITM3294120,ORD341292,PROD8171,WORD_PROD8171,Electronics,2,170.34,340.68,SKU-95344
ITM1142943,ORD390716,PROD7512,or_prod7512,,1,16.55,16.55,
ITM7603850,ORD739702,PROD1111,SOMETIMES_PROD1111,Home & Garden,2,487.14,974.28,SKU-11464
ITM7125285,ORD929878,PROD3835,LETTER_PROD3835,,1,246.33,246.33,SKU-31472
ITM9444802,ORD929878,PROD3105,market_prod3105,Home & Garden,1,251.59,251.59,SKU-90268
ITM1676776,ORD929878,PROD4349,television_PROD4349,Sports,4,131.61,526.44,SKU-29847
ITM5918251,ORD698025,PROD2785,let_prod2785,,2,250.16,500.32,SKU-89537
ITM7385969,ORD687349,PROD8316,MUSIC_PROD8316,,5,177.95,889.75,SKU-99057
ITM2647229,ORD299591,PROD3001,remain_prod3001,Clothing,5,64.62,323.1,SKU-41225
ITM5503871,ORD558589,PROD6096,good_prod6096,ELECTRONICS,3,152.52,457.56,SKU-12583
ITM5547879,ORD451248,PROD8726,long_PROD8726,Home & Garden,1,33.85,33.85,SKU-16155
ITM4896404,ORD451248,PROD8289,ADDRESS_PROD8289,ELECTRONICS,5,418.36,2091.8,SKU-96580
ITM9406530,ORD565243,PROD3737,ACCOUNT_PROD3737,,2,437.05,874.1,SKU-40145
ITM6492039,ORD118054,PROD5934,prepare_prod5934,Home & Garden,2,345.91,691.82,SKU-38872
ITM7926163,ORD570432,PROD5460,drug_prod5460,,5,431.23,2156.15,SKU-55436
ITM1213068,ORD570432,PROD6940,total_prod6940,electronics,1,401.43,401.43,SKU-79334
ITM2331393,ORD570432,PROD7992,into_PROD7992,Home & Garden,3,408.23,1224.69,SKU-79260
ITM9717133,ORD570432,PROD7964,up_PROD7964,Electronics,3,284.26,852.78,SKU-95189
ITM4450022,ORD570432,PROD8881,ASSUME_PROD8881,electronics,1,225.05,225.05,SKU-50617
ITM8101641,ORD873677,PROD3459,RESULT_PROD3459,electronics,1,264.55,264.55,SKU-99363
ITM8981765,ORD873677,PROD5265,view_prod5265,Clothing,4,155.85,623.4,SKU-74591
ITM3344141,ORD873677,PROD9233,CULTURAL_PROD9233,electronics,5,29.03,145.15,SKU-19635
ITM5855944,ORD873677,PROD9171,second_prod9171,Books,1,117.75,117.75,SKU-77762
ITM9902891,ORD873677,PROD7211,EXPLAIN_PROD7211,Books,2,391.31,782.62,SKU-74869
ITM6157624,ORD272585,PROD8418,establish_prod8418,Toys,2,434.64,869.28,SKU-70413
ITM1863611,ORD272585,PROD8211,HAND_PROD8211,electronics,4,377.27,1509.08,SKU-23083
ITM7995581,ORD803170,PROD9362,read_PROD9362,electronics,5,135.65,678.25,SKU-59210
ITM5846908,ORD803170,PROD2437,establish_prod2437,ELECTRONICS,2,120.32,240.64,SKU-32479
ITM4386512,ORD803170,PROD4816,tonight_PROD4816,Sports,3,7.66,22.98,SKU-45366
ITM2736000,ORD824233,PROD2921,election_prod2921,,2,324.25,648.5,SKU-35347
ITM3952301,ORD824233,PROD6390,success_PROD6390,,1,39.33,39.33,SKU-13934
ITM6857619,ORD824233,PROD6343,administration_PROD6343,Electronics,5,35.94,179.7,SKU-28905
ITM8375225,ORD558624,PROD9227,throughout_PROD9227,,4,370.17,1480.68,SKU-70692
ITM4458311,ORD558624,PROD6331,direction_prod6331,ELECTRONICS,3,492.77,1478.31,SKU-25937
ITM2370617,ORD186057,PROD7079,bank_prod7079,Books,3,59.15,177.45,SKU-78497
ITM3812536,ORD432998,PROD8988,TERM_PROD8988,Sports,3,403.62,1210.86,
ITM7652885,ORD432998,PROD9302,cover_PROD9302,Toys,5,437.48,2187.4,SKU-81509
ITM8968711,ORD432998,PROD3296,benefit_prod3296,Home & Garden,2,364.99,729.98,SKU-17539
ITM3988512,ORD335294,PROD9778,southern_PROD9778,Electronics,1,69.16,69.16,SKU-24945
ITM6919632,ORD425247,PROD8089,ten_prod8089,Toys,4,116.84,467.36,SKU-22187
ITM6670551,ORD425247,PROD3916,certain_prod3916,Books,1,287.31,287.31,SKU-10245
ITM2155443,ORD425247,PROD8021,JOIN_PROD8021,Toys,1,71.12,71.12,SKU-60938
ITM7284794,ORD969140,PROD6563,blue_prod6563,Clothing,4,414.27,1657.08,SKU-98269
ITM5100264,ORD545699,PROD2198,carry_prod2198,Clothing,2,28.89,57.78,SKU-72633
ITM9491135,ORD545699,PROD2120,lawyer_prod2120,Sports,3,201.23,603.69,SKU-80796
ITM6801512,ORD545699,PROD8325,forward_PROD8325,,1,414.34,414.34,SKU-62624
ITM7217534,ORD546239,PROD7318,because_prod7318,ELECTRONICS,3,108.58,325.74,SKU-59415
ITM4759141,ORD546239,PROD1324,gas_prod1324,Electronics,4,289.99,1159.96,SKU-24447
ITM1895536,ORD570708,PROD3178,TODAY_PROD3178,Home & Garden,1,412.58,412.58,SKU-90027
ITM1910262,ORD570708,PROD1610,HIS_PROD1610,,5,309.35,1546.75,SKU-67900
ITM4932831,ORD881241,PROD9200,SPRING_PROD9200,,1,390.76,390.76,SKU-22887
ITM5900834,ORD881241,PROD7241,first_prod7241,,4,402.31,1609.24,SKU-63863
ITM2936674,ORD881241,PROD9865,ABOUT_PROD9865,Home & Garden,4,337.21,1348.84,SKU-48470
ITM4481623,ORD881241,PROD7020,north_PROD7020,Clothing,2,325.5,651.0,SKU-63748
ITM4688408,ORD287522,PROD9311,including_prod9311,Clothing,1,259.17,259.17,SKU-91945
ITM9549310,ORD287522,PROD6544,management_PROD6544,Toys,5,332.91,1664.55,SKU-97202
ITM1050105,ORD287522,PROD4030,watch_PROD4030,Books,4,115.38,461.52,SKU-17608
ITM3128280,ORD127043,PROD4986,SIDE_PROD4986,electronics,5,461.38,2306.9,SKU-25421
ITM5277658,ORD628325,PROD7587,of_prod7587,Sports,4,132.0,528.0,SKU-41505
ITM4691787,ORD628325,PROD2247,young_prod2247,Home & Garden,2,429.51,859.02,SKU-77412
ITM5297962,ORD628325,PROD7464,whom_PROD7464,Clothing,5,434.88,2174.4,SKU-65232
ITM4063998,ORD628325,PROD9536,STORY_PROD9536,electronics,1,442.95,442.95,SKU-94968
ITM4993391,ORD219685,PROD2027,DEMOCRAT_PROD2027,,4,108.8,435.2,SKU-12461
ITM9757491,ORD219685,PROD2133,POSITIVE_PROD2133,,4,51.61,206.44,SKU-32592
ITM6799549,ORD219685,PROD9301,risk_prod9301,,2,255.14,510.28,SKU-96171
ITM8277187,ORD222623,PROD4096,best_prod4096,Electronics,2,424.84,849.68,SKU-84244
ITM2262234,ORD222623,PROD6454,measure_PROD6454,Sports,3,316.39,949.17,SKU-79331
ITM1279235,ORD222623,PROD3411,fall_prod3411,ELECTRONICS,3,95.81,287.43,SKU-19820
ITM3840293,ORD459951,PROD7798,GUY_PROD7798,Toys,2,346.6,693.2,SKU-86453
ITM1561525,ORD459951,PROD6438,voice_prod6438,,1,79.6,79.6,SKU-65008
ITM6897340,ORD459951,PROD8836,father_prod8836,,4,89.34,357.36,
ITM8111552,ORD561845,PROD4396,nice_PROD4396,,4,160.93,643.72,SKU-11281
ITM3979921,ORD236443,PROD9640,strong_PROD9640,Clothing,1,17.37,17.37,SKU-96876
ITM4242297,ORD236443,PROD9803,poor_prod9803,,2,450.06,900.12,SKU-22462
ITM9058024,ORD236443,PROD5515,democrat_prod5515,Books,5,420.6,2103.0,SKU-27336
ITM5514132,ORD236443,PROD8730,WHAT_PROD8730,Toys,3,100.95,302.85,SKU-80905
ITM8593144,ORD425235,PROD3554,term_prod3554,Home & Garden,1,471.44,471.44,SKU-24899
ITM5418760,ORD810668,PROD5720,answer_PROD5720,Books,2,81.17,162.34,SKU-45702
ITM2628702,ORD810668,PROD5292,ANYTHING_PROD5292,Sports,4,420.77,1683.08,SKU-93641
ITM7306460,ORD810668,PROD2362,bank_PROD2362,Home & Garden,2,316.82,633.64,SKU-94516
ITM5007681,ORD419187,PROD9487,pm_prod9487,Toys,3,254.8,764.4,SKU-48985
ITM7710675,ORD419187,PROD8043,RESULT_PROD8043,Books,3,186.78,560.34,
ITM9163917,ORD419187,PROD3386,pull_prod3386,,5,121.59,607.95,SKU-50235
ITM7909907,ORD419187,PROD6879,rule_prod6879,Clothing,3,219.51,658.53,SKU-31012
ITM3108441,ORD419187,PROD5704,network_PROD5704,Books,5,137.94,689.7,SKU-30251
ITM3074777,ORD466454,PROD6641,goal_PROD6641,electronics,5,138.22,691.1,SKU-65365
ITM8705027,ORD520874,PROD6669,OWN_PROD6669,Home & Garden,5,302.94,1514.7,SKU-38637
ITM5424726,ORD520874,PROD9825,whom_PROD9825,Books,3,359.2,1077.6,SKU-13673
ITM2022986,ORD720440,PROD9782,WRITE_PROD9782,Books,5,52.44,262.2,SKU-88260
ITM5069488,ORD720440,PROD9161,vote_prod9161,electronics,4,15.77,63.08,SKU-86431
ITM2237273,ORD720440,PROD1660,MYSELF_PROD1660,Clothing,4,310.32,1241.28,SKU-52478
ITM8051077,ORD619899,PROD3137,safe_prod3137,Toys,2,398.41,796.82,SKU-53511
ITM9976536,ORD619899,PROD7476,BLUE_PROD7476,electronics,1,139.76,139.76,SKU-55535
ITM1196887,ORD153403,PROD3593,entire_PROD3593,Toys,5,299.5,1497.5,SKU-33637
ITM2485110,ORD153403,PROD2456,tell_PROD2456,Toys,4,54.86,219.44,SKU-32424
ITM4418657,ORD517333,PROD2955,create_prod2955,,5,303.23,1516.15,SKU-19613
ITM8435862,ORD498173,PROD9740,alone_prod9740,Books,4,175.86,703.44,SKU-56415
ITM2462093,ORD498173,PROD1745,cut_PROD1745,Sports,4,232.58,930.32,SKU-26191
ITM3344889,ORD498173,PROD4913,few_prod4913,Sports,5,247.36,1236.8,
ITM8873985,ORD498173,PROD8128,term_prod8128,Electronics,3,248.56,745.68,SKU-33392
ITM5268650,ORD498173,PROD6044,radio_PROD6044,ELECTRONICS,5,257.69,1288.45,SKU-81696
ITM9118085,ORD373792,PROD7486,front_PROD7486,,5,58.7,293.5,SKU-14540
ITM5520552,ORD373792,PROD4242,without_PROD4242,Clothing,2,422.05,844.1,SKU-74011
ITM8140783,ORD542188,PROD2354,CHILD_PROD2354,Home & Garden,1,272.43,272.43,SKU-85222
ITM4601269,ORD622370,PROD9680,ITSELF_PROD9680,Clothing,3,387.79,1163.37,SKU-58587
ITM7322071,ORD622370,PROD3079,EXIST_PROD3079,Sports,5,272.33,1361.65,SKU-65298
ITM2494566,ORD622370,PROD5167,focus_PROD5167,Clothing,3,28.42,85.26,SKU-50448
ITM6906270,ORD622370,PROD8968,hit_prod8968,ELECTRONICS,4,250.84,1003.36,SKU-55872
ITM1534061,ORD622370,PROD7564,dark_PROD7564,,5,245.6,1228.0,SKU-33179
ITM5108355,ORD761515,PROD8241,season_PROD8241,Electronics,2,227.55,455.1,SKU-57015
ITM5517712,ORD761515,PROD9658,teach_PROD9658,,2,472.05,944.1,SKU-72855
ITM9816031,ORD761515,PROD2167,NICE_PROD2167,Electronics,3,286.01,858.03,SKU-59617
ITM4629615,ORD193901,PROD4779,PRACTICE_PROD4779,,5,299.91,1499.55,SKU-55510
ITM5042965,ORD193901,PROD9289,low_PROD9289,Clothing,2,481.61,963.22,SKU-67563
ITM8320286,ORD193901,PROD2231,allow_prod2231,Clothing,1,400.38,400.38,SKU-34145
ITM9714840,ORD193901,PROD8268,nearly_prod8268,Clothing,2,15.56,31.12,SKU-37496
ITM6864758,ORD193901,PROD5006,wide_PROD5006,Books,2,18.46,36.92,SKU-79911
ITM7692519,ORD193901,PROD2908,newspaper_prod2908,Books,4,373.84,1495.36,
ITM2058117,ORD967149,PROD2855,CHILD_PROD2855,Toys,4,181.32,725.28,SKU-77708
ITM1077623,ORD989364,PROD9670,land_PROD9670,Clothing,1,145.89,145.89,SKU-20543
ITM7620630,ORD989364,PROD1499,top_prod1499,Clothing,4,432.99,1731.96,SKU-64607
ITM8831653,ORD989364,PROD3217,fund_PROD3217,ELECTRONICS,3,183.37,550.11,SKU-98328
ITM3340927,ORD989364,PROD4524,town_PROD4524,Electronics,1,181.16,181.16,SKU-71380
ITM5764415,ORD728721,PROD7083,trade_PROD7083,Electronics,2,45.27,90.54,SKU-41689
ITM5865555,ORD975795,PROD1066,note_prod1066,Books,3,173.61,520.83,SKU-54707
ITM8881187,ORD975795,PROD3555,which_prod3555,Toys,2,313.46,626.92,SKU-22778
ITM3818185,ORD975795,PROD9847,understand_PROD9847,Toys,3,248.4,745.2,SKU-35431
ITM6512362,ORD241596,PROD4901,bring_PROD4901,Sports,1,251.82,251.82,SKU-93509
ITM8848508,ORD241596,PROD1190,movie_prod1190,Sports,5,443.9,2219.5,SKU-47024
ITM5723975,ORD241596,PROD5505,country_prod5505,electronics,5,46.07,230.35,SKU-48504
ITM3890509,ORD871691,PROD1944,cause_prod1944,Clothing,3,97.84,293.52,SKU-18442
ITM4896966,ORD871691,PROD6691,much_prod6691,Electronics,4,337.32,1349.28,SKU-91707
ITM1453097,ORD871691,PROD1466,SUCH_PROD1466,Toys,5,65.2,326.0,SKU-49193
ITM7353743,ORD791950,PROD4149,phone_PROD4149,,3,191.42,574.26,SKU-62125
ITM7714429,ORD791950,PROD1660,between_prod1660,Electronics,4,222.56,890.24,SKU-58598
ITM1368177,ORD791950,PROD3700,STYLE_PROD3700,Toys,3,296.84,890.52,SKU-80964
ITM3566612,ORD791950,PROD6521,prepare_prod6521,Sports,-2,336.25,-672.5,SKU-83271
ITM5055608,ORD791950,PROD1481,NATURAL_PROD1481,Sports,2,324.86,649.72,SKU-64462
ITM5961325,ORD299580,PROD9210,later_PROD9210,Books,1,293.8,293.8,SKU-34924
ITM2164061,ORD299580,PROD5163,STOP_PROD5163,,1,294.78,294.78,SKU-42621
ITM6349553,ORD299580,PROD2667,TREATMENT_PROD2667,Clothing,3,40.24,120.72,
ITM1036339,ORD956954,PROD5738,BAD_PROD5738,Home & Garden,4,90.95,363.8,SKU-31589
ITM4919938,ORD956954,PROD2286,company_prod2286,,1,18.37,18.37,SKU-77484
ITM1566709,ORD956954,PROD9423,floor_PROD9423,Home & Garden,1,421.42,421.42,SKU-47470
ITM7401643,ORD956954,PROD3217,economic_PROD3217,,3,359.49,1078.47,SKU-93395
ITM9243932,ORD461420,PROD6477,AUTHOR_PROD6477,Home & Garden,5,445.73,2228.65,SKU-40079
ITM2284373,ORD910267,PROD2063,TODAY_PROD2063,Books,3,329.43,988.29,SKU-71276
ITM7522424,ORD635354,PROD3170,look_prod3170,electronics,4,34.36,137.44,SKU-96945
ITM1287936,ORD635354,PROD3206,THEMSELVES_PROD3206,electronics,5,334.64,1673.2,SKU-88558
ITM9477854,ORD175309,PROD1816,STRUCTURE_PROD1816,ELECTRONICS,1,422.36,422.36,SKU-42359
ITM8417003,ORD612452,PROD5495,UPON_PROD5495,,4,143.88,575.52,SKU-37644
ITM1885622,ORD612452,PROD5008,STRATEGY_PROD5008,Sports,4,57.76,231.04,SKU-99593
ITM6481897,ORD612452,PROD8638,consumer_PROD8638,Sports,5,280.11,1400.55,SKU-64707
ITM2814215,ORD355687,PROD8658,ATTENTION_PROD8658,ELECTRONICS,2,393.09,786.18,SKU-70847
ITM5000810,ORD355687,PROD3123,QUESTION_PROD3123,Toys,2,298.89,597.78,SKU-47843
ITM1642504,ORD355687,PROD9862,daughter_PROD9862,Electronics,5,423.19,2115.95,SKU-69347
ITM9931045,ORD631218,PROD2609,thousand_prod2609,Clothing,5,59.0,295.0,SKU-12997
ITM4191650,ORD631218,PROD6855,blue_PROD6855,electronics,4,446.46,1785.84,SKU-49532
ITM9122343,ORD631218,PROD3977,girl_PROD3977,Sports,3,285.47,856.41,SKU-89586
ITM3524750,ORD889119,PROD8777,ADD_PROD8777,Toys,4,415.19,1660.76,SKU-37314
ITM6275630,ORD889119,PROD4652,future_PROD4652,,5,483.13,2415.65,SKU-36992
ITM7131980,ORD889119,PROD4050,when_PROD4050,Clothing,3,458.39,1375.17,SKU-74331
ITM6968887,ORD311030,PROD2476,consider_PROD2476,Toys,3,436.12,1308.36,SKU-32380
ITM5510132,ORD311030,PROD3340,mother_prod3340,Electronics,1,40.19,40.19,SKU-49363
ITM8922201,ORD311030,PROD7905,management_PROD7905,Books,4,231.56,926.24,SKU-83459
ITM6325792,ORD629146,PROD3152,shoulder_PROD3152,ELECTRONICS,2,463.68,927.36,SKU-14267
ITM6011676,ORD629146,PROD8001,GLASS_PROD8001,ELECTRONICS,3,468.13,1404.39,SKU-83504
ITM8459778,ORD629146,PROD7335,if_PROD7335,electronics,3,370.24,1110.72,SKU-10345
ITM8273665,ORD780667,PROD2076,DOCTOR_PROD2076,Sports,1,115.07,115.07,SKU-54859
ITM4730965,ORD212515,PROD2509,citizen_prod2509,Sports,5,456.83,2284.15,SKU-42129
ITM5769473,ORD212515,PROD3305,CERTAINLY_PROD3305,Sports,5,397.67,1988.35,SKU-96261
ITM3101967,ORD212515,PROD6089,DEGREE_PROD6089,Toys,4,108.93,435.72,SKU-57304
ITM3325210,ORD212515,PROD3429,ACTIVITY_PROD3429,Toys,5,330.46,1652.3,SKU-42875
ITM3671057,ORD298612,PROD3131,man_prod3131,Books,3,47.51,142.53,SKU-32330
ITM3150392,ORD210520,PROD7353,second_prod7353,Books,1,282.53,282.53,
ITM3385103,ORD210520,PROD8174,THOUGHT_PROD8174,,2,167.07,334.14,SKU-59542
ITM6991097,ORD225025,PROD3643,clearly_PROD3643,ELECTRONICS,5,380.83,1904.15,SKU-74684
ITM7921672,ORD225025,PROD6921,sign_prod6921,Home & Garden,4,397.31,1589.24,SKU-28757
ITM7396136,ORD303368,PROD1449,TIME_PROD1449,ELECTRONICS,4,164.69,658.76,SKU-61531
ITM6139600,ORD303368,PROD7067,some_prod7067,Books,4,216.63,866.52,SKU-26072
ITM3944662,ORD476941,PROD8330,teach_PROD8330,Books,3,451.72,1355.16,
ITM6241704,ORD476941,PROD5529,food_prod5529,,3,452.52,1357.56,SKU-82234
ITM8619309,ORD912541,PROD1517,LIKE_PROD1517,,3,156.76,470.28,SKU-38046
ITM2147157,ORD912541,PROD3621,another_prod3621,Home & Garden,2,209.56,419.12,SKU-32510
ITM9457282,ORD912541,PROD5982,responsibility_prod5982,,1,236.67,236.67,SKU-78082
ITM2713374,ORD912541,PROD7057,discussion_PROD7057,ELECTRONICS,4,302.88,1211.52,SKU-78365
ITM6886120,ORD516471,PROD8324,YEAR_PROD8324,Home & Garden,2,243.09,486.18,SKU-58091
ITM5263430,ORD516471,PROD8129,ACCORDING_PROD8129,,3,97.17,291.51,SKU-12256
ITM9408936,ORD516471,PROD9543,miss_PROD9543,Electronics,3,109.79,329.37,SKU-30436
ITM6463578,ORD516471,PROD7811,material_PROD7811,,4,75.5,302.0,SKU-17713
ITM4278378,ORD516471,PROD8802,BECAUSE_PROD8802,Electronics,1,407.07,407.07,SKU-49643
ITM1033881,ORD516471,PROD5365,party_PROD5365,,3,302.07,906.21,
ITM1107048,ORD516471,PROD8995,within_PROD8995,Home & Garden,1,446.85,446.85,SKU-15129
ITM7436193,ORD516471,PROD2544,AFTER_PROD2544,Books,4,69.48,277.92,SKU-79554
ITM8648346,ORD679018,PROD3413,item_prod3413,ELECTRONICS,4,320.29,1281.16,SKU-70544
ITM4409783,ORD679018,PROD9696,level_PROD9696,,1,431.11,431.11,SKU-43098
ITM6422185,ORD679018,PROD2256,DECADE_PROD2256,,3,375.64,1126.92,SKU-79415
ITM5059244,ORD679018,PROD1873,now_prod1873,Home & Garden,4,414.42,1657.68,SKU-26420
ITM6899012,ORD772371,PROD7994,education_prod7994,Toys,1,210.77,210.77,SKU-55829
ITM6430926,ORD655080,PROD4463,send_PROD4463,ELECTRONICS,-5,139.84,-699.2,SKU-28016
ITM4774311,ORD655080,PROD4438,husband_PROD4438,electronics,5,208.89,1044.45,SKU-95254
ITM5771987,ORD655080,PROD8343,nation_PROD8343,electronics,4,380.39,1521.56,SKU-42062
ITM1049758,ORD655080,PROD4664,describe_PROD4664,,3,109.87,329.61,SKU-68790
ITM3037971,ORD513855,PROD9901,national_prod9901,Toys,2,98.53,197.06,
ITM4737802,ORD513855,PROD8281,project_PROD8281,Clothing,1,363.73,363.73,SKU-46925
ITM8188090,ORD513855,PROD6352,NATION_PROD6352,Books,4,28.71,114.84,SKU-20628
ITM6147598,ORD513855,PROD6433,response_PROD6433,Electronics,4,471.09,1884.36,SKU-27212
ITM8457996,ORD513855,PROD6216,material_PROD6216,Books,1,319.93,319.93,SKU-82817
ITM1856480,ORD513855,PROD3513,language_PROD3513,Electronics,2,248.97,497.94,SKU-85778
ITM3038253,ORD292870,PROD2465,view_PROD2465,Books,1,158.19,158.19,SKU-69988
ITM9077154,ORD292870,PROD7710,heavy_prod7710,ELECTRONICS,1,222.48,222.48,SKU-97059
ITM1098343,ORD292870,PROD7349,important_prod7349,Books,5,491.98,2459.9,SKU-71220
ITM1196418,ORD292870,PROD4796,AS_PROD4796,,3,142.78,428.34,SKU-14444
ITM2691836,ORD899854,PROD3137,POWER_PROD3137,Books,4,293.62,1174.48,SKU-92244
ITM6595327,ORD899854,PROD1431,BUILDING_PROD1431,Clothing,2,145.5,291.0,
ITM4303820,ORD899854,PROD8767,beyond_PROD8767,Books,1,404.74,404.74,SKU-28865
ITM7751629,ORD899854,PROD3015,CONFERENCE_PROD3015,Sports,4,115.11,460.44,SKU-82061
ITM9661726,ORD593925,PROD7987,consider_prod7987,Electronics,4,279.28,1117.12,SKU-11851
